NEO_REFERENCE_ID,EST_DIA_IN_M(MIN),EST_DIA_IN_M(MAX),RELATIVE_VELOCITY_KM_PER_SEC,MISS_DIST.(KILOMETERS),PERIHELION_DISTANCE,APHELION_DIST,PERIHELION_TIME,MEAN_ANOMALY,MEAN_MOTION,HAZARDOUS
3061790,350.3926411,783.5017643,14.31720289,58462548.0,1.146137799,3.944262494,2457811.153,45.95996946,0.242728719,False
3102756,76.65755735,171.4115092,18.24100283,69740528.0,0.768384623,1.065898086,2458153.677,188.1129761,1.122146758,False
3137846,76.65755735,171.4115092,12.74758895,34500084.0,1.032468247,2.104301385,2458263.629,227.9633029,0.501793614,False
3153509,96.50614696,215.7943048,20.42633882,59013600.0,0.59388842,1.033039376,2458001.037,359.2785034,1.343373103,True
3255465,76.65755735,171.4115092,13.94173398,18902780.0,0.438740983,1.096536634,2458033.09,312.2418832,1.465442188,False
3655761,8.801465209,19.68067451,5.690759395,14624828.0,0.763499953,1.050666197,2458032.303,323.7169439,1.140862955,False
2439898,265.8,594.3468684,6.460842238,37260388.0,1.147976435,1.895603341,2458041.366,338.5447395,0.525015388,False
3092347,25.38370294,56.75968529,17.38536773,56569588.0,0.795284297,1.111383433,2457879.165,128.4758502,1.058855125,False
3180192,9.650614696,21.57943048,7.985336371,29217824.0,0.761277168,1.198991409,2458167.133,190.7473633,1.015723967,False
3252349,421.2646106,941.9763057,15.18653883,40732404.0,0.987133087,4.119748998,2457816.419,44.46560352,0.241554605,True
3387609,31.95618867,71.45621017,3.467183993,24239080.0,1.059170512,1.158523908,2458043.33,323.8466764,0.844105076,False
3471518,242.4124811,542.0507863,16.39018673,18624536.0,0.613188208,1.24552152,2457972.81,30.46177477,1.100098847,False
3647012,101.0543415,225.9643771,8.491050877,39949700.0,1.174468751,4.157085746,2458194.555,316.056761,0.226447895,False
3757425,160.160338,358.129403,10.59646069,31168836.0,0.687465744,2.052200101,2457732.104,164.9980003,0.614755856,False
3169274,21.11324448,47.21064988,10.63962748,34225540.0,0.999743092,1.644326308,2457983.835,10.80581701,0.648395202,False
3588846,201.6299194,450.8582062,11.79693646,61260032.0,1.229428984,3.535430495,2458524.515,219.55142,0.268024146,False
3063823,76.65755735,171.4115092,9.572808553,4508236.5,0.608299554,1.101073937,2458125.325,204.2978157,1.247365192,False
3143084,36.69061375,82.04270649,18.33815892,57696292.0,0.785948852,1.182049314,2457851.647,150.3036906,1.009745749,False
3648469,30.51792326,68.24015094,6.959001444,25113222.0,0.677717748,1.068164238,2457932.304,82.41107382,1.20844459,False
2162882,461.9074603,1032.856481,21.36939862,74369144.0,0.463727937,1.720444691,2458112.002,263.7052498,0.863611918,True
3071917,265.8,594.3468684,10.89609179,33441924.0,1.163723317,2.113338278,2458007.502,356.7097862,0.469918087,False
3179366,60.89126221,136.1570015,7.452181923,31545612.0,0.786181502,1.877209703,2458107.502,291.3740763,0.641352254,False
3667132,22.10828104,49.43561926,8.904899041,37934904.0,0.723840099,1.653662264,2458107.041,278.981629,0.76044469,False
3076547,231.5021222,517.6544822,8.977343453,33349294.0,1.119605212,3.017208709,2458441.992,213.7240447,0.331321858,False
3092474,152.9519353,342.0109247,11.78412165,32928222.0,0.903450852,1.178347506,2458165.131,207.2076033,0.928092097,True
3081292,35.03926411,78.35017643,5.48684906,37407680.0,0.907130766,1.249248312,2458200.197,184.1941073,0.880362233,False
3145519,278.3267681,622.3575734,18.25692058,45167992.0,0.896346999,2.213527082,2458221.164,247.8328506,0.508317264,False
3721137,29.14439045,65.16883822,3.783965437,17339112.0,0.992941853,1.210991453,2458139.852,241.2692784,0.852023151,False
3670716,483.6764882,1081.533507,16.35784154,68517568.0,1.161221817,4.146568456,2458250.248,303.0649627,0.227970387,False
2226514,253.8370294,567.5968529,28.65980237,41939900.0,0.42070118,1.7696103,2457808.472,165.1410199,0.859983756,True
3756758,253.8370294,567.5968529,21.45974437,37285836.0,0.860749653,3.48143097,2457708.282,90.03141441,0.308096837,True
3771633,12.19424669,27.26716454,7.277621912,39478128.0,0.741199644,1.273077299,2457910.969,87.30597168,0.975147463,False
3164418,192.5550782,430.5662442,32.19421419,15101005.0,0.188912369,2.150322781,2457961.967,30.02453687,0.779180806,True
3623582,441.1182,986.3702813,19.40893056,58439416.0,1.083558443,1.790006924,2458184.436,254.7349237,0.572291699,False
3781344,107.8338166,241.1237442,13.27592008,34030732.0,0.471780957,1.976866254,2457915.673,61.71536325,0.727544797,True
3068066,16.77084622,37.50075218,5.103815955,306172.7813,0.810797362,1.069834358,2458158.651,189.0511122,1.080919699,False
3725977,350.3926411,783.5017643,12.9702327,34353420.0,0.764282709,2.29934842,2458146.552,284.072174,0.519869522,False
3736814,305.1792326,682.4015094,9.838558062,36059004.0,0.362726539,1.057564949,2457904.122,158.7308599,1.646959202,False
2368184,334.6223745,748.2383761,14.03515037,44291832.0,0.648396638,1.253108063,2458051.602,305.6699403,1.063170609,False
3072405,366.9061375,820.4270649,18.04632875,67509536.0,1.189006814,2.042010048,2458033.619,344.1031043,0.479998887,False
3154493,133.2155667,297.8790628,14.97237362,43992028.0,0.688438085,2.57963083,2458040.573,341.0913117,0.471859017,False
3076610,334.6223745,748.2383761,26.22956571,41157968.0,1.20883202,3.330039849,2458199.98,302.4923473,0.28828841,False
3646648,92.16265485,206.0819612,14.35170669,62304952.0,0.469016594,1.454199335,2457830.643,177.5381336,1.04521828,False
3057547,192.5550782,430.5662442,9.274133231,24815358.0,1.024156806,2.259811013,2458081.653,321.9851786,0.468436501,False
3076594,441.1182,986.3702813,20.3376443,49651680.0,1.072438551,2.214977284,2457420.671,84.10578667,0.467699713,False
3154513,152.9519353,342.0109247,17.10999488,63085680.0,0.635084527,1.262086345,2457644.054,313.5356912,1.066815691,False
3325502,12.72198785,28.44722965,17.41438455,53666060.0,0.890217907,1.384692355,2457845.849,125.6478259,0.812461261,False
3371143,13.94938229,31.19176705,7.54952252,52135252.0,0.750611765,1.514903249,2458194.275,201.5850386,0.817520497,False
3585467,80.27031673,179.4898848,11.83005273,18361932.0,0.796989903,1.359191524,2458154.949,224.0098223,0.880483286,False
3604307,121.4940408,271.6689341,8.429985637,26023236.0,0.935005854,1.546653577,2458027.821,340.5184014,0.713075961,True
3646599,334.6223745,748.2383761,15.09377228,49162072.0,0.551498815,1.367610999,2457825.071,334.2351129,1.048574587,True
3648862,291.4439045,651.6883822,11.60222596,54164560.0,0.653270297,0.894043604,2457937.072,91.86718499,1.448376355,False
3724393,160.160338,358.129403,23.60699677,51249308.0,0.554773698,1.886151949,2457838.018,118.7744344,0.730999772,False
2467352,146.0679643,326.6178974,17.10998139,63085704.0,0.635039087,1.2623636,2457981.511,20.25424047,1.066620191,False
2474223,441.1182,986.3702813,20.33765188,49651648.0,1.072275193,2.214993281,2458190.418,271.1695899,0.467731162,False
2482796,334.6223745,748.2383761,15.09376959,49162080.0,0.551525523,1.367558869,2458168.387,183.9544626,1.048595422,True
2138947,483.6764882,1081.533507,6.855551917,47746748.0,0.83498995,1.402920681,2458129.444,252.6295225,0.832693085,False
3026912,23.15021222,51.76544822,4.517260101,21263924.0,0.824325956,1.209849584,2457991.832,8.329208609,0.960873964,False
3273787,30.51792326,68.24015094,18.67984684,65576504.0,0.951557969,1.497873778,2457945.28,40.15577007,0.727195284,False
3395989,402.3045798,899.5803882,19.62054303,64565184.0,0.572601693,2.965760342,2457995.584,2.058864206,0.418837605,False
3746217,69.91252322,156.3291544,8.749435294,24711666.0,0.680307149,1.231067449,2458002.871,357.4983248,1.054946298,False
3273449,192.5550782,430.5662442,9.675607867,43308572.0,1.006051897,1.407674991,2457901.393,73.67511517,0.743390274,False
3368294,88.01465209,196.8067451,13.09017014,70555432.0,0.430490772,1.589230309,2458159.381,205.6934071,0.97120737,False
3404526,96.50614696,215.7943048,10.43466625,52806164.0,0.50886342,1.697796324,2457986.059,12.28166888,0.850444563,False
3601677,18.38886721,41.1187571,11.67528035,51945404.0,1.002648674,1.143528229,2458023.914,339.2396647,0.886647088,False
3666430,12.14940408,27.16689341,4.543640977,9715309.0,0.889644503,1.349465499,2457976.692,19.80860576,0.832024132,False
3745032,80.27031673,179.4898848,20.55989362,62869456.0,0.669355526,1.093163561,2457957.097,51.70866786,1.191374565,False
3761271,35.03926411,78.35017643,20.21174576,73814856.0,0.51300356,1.096018776,2458032.74,315.9645924,1.36585928,False
3370167,139.4938229,311.9176705,26.47584309,62645324.0,0.483880697,1.156763718,2457895.461,139.3409019,1.326561444,True
3445082,105.8168859,236.6137501,22.61832379,68877744.0,0.687763929,1.185507645,2458004.305,355.8626854,1.087296408,True
3449591,127.2198785,284.4722965,20.05005971,21751756.0,0.596811462,1.257235408,2457924.231,84.22052709,1.104251515,True
3732114,18.38886721,41.1187571,21.49986333,68791224.0,0.806004616,1.313667501,2458029.848,333.4894602,0.903329175,False
2417655,278.3267681,622.3575734,12.80816445,12782862.0,0.548173836,1.289595185,2457849.117,169.3904315,1.118955145,False
3345307,555.3349116,1241.766613,27.92145007,45950992.0,0.871462829,2.888221933,2457684.428,120.8671968,0.382403553,False
3513745,96.50614696,215.7943048,17.09631997,55475272.0,1.106542939,1.270339625,2458178.058,224.9242915,0.760742151,False
3549696,30.51792326,68.24015094,13.18850398,55415776.0,0.959008429,1.171086876,2457963.958,32.76775568,0.896706907,False
3714553,221.0828104,494.3561926,11.65952958,63422648.0,0.944486789,1.38919612,2458198.229,205.3834595,0.781963171,True
3549618,167.7084622,375.0075218,26.51005935,71417040.0,0.808005863,1.387590461,2457927.853,62.24995971,0.856880628,True
2434313,350.3926411,783.5017643,24.71393991,69938648.0,0.356332177,1.036848737,2457899.272,171.6091617,1.695265771,False
3409646,35.03926411,78.35017643,8.163056725,22833154.0,1.050147816,2.461112796,2457940.51,25.41768599,0.423696104,False
3634275,48.36764882,108.1533507,24.99576805,70956864.0,0.581706216,1.13277622,2458019.651,336.2181587,1.241793856,False
3650848,12.72198785,28.44722965,18.17770636,32783430.0,0.739964594,1.80524301,2458208.42,217.2548101,0.686537476,False
2396593,421.2646106,941.9763057,14.94161056,24221590.0,0.437872718,1.311399751,2457902.648,117.9052364,1.204932936,False
3580319,231.5021222,517.6544822,27.42491833,59672756.0,0.888641602,3.591293995,2458202.185,300.7053012,0.293995993,False
3065518,92.16265485,206.0819612,16.59953789,57899352.0,1.063005302,1.185054018,2458034.581,331.8129907,0.827060762,False
3599541,88.01465209,196.8067451,7.190680811,19036836.0,0.713700059,1.178970435,2457834.386,177.8456656,1.070622953,False
3745502,334.6223745,748.2383761,23.0057681,70860232.0,0.677781656,2.151163943,2458217.127,233.0812911,0.585884722,False
3164412,80.27031673,179.4898848,11.44978966,35486364.0,0.783721833,1.249233276,2458036.648,325.2346787,0.961739347,False
3467313,201.6299194,450.8582062,31.75419309,68134184.0,0.65949772,3.434191065,2458419.837,218.8631145,0.336571108,False
3520666,183.8886721,411.187571,21.89501718,37082064.0,0.785811481,2.659884816,2457866.887,58.23481923,0.43584651,True
3545552,6.376097899,14.25738833,3.516106691,20103392.0,0.860848097,1.260075905,2457912.466,79.45367201,0.902529502,False
3564854,31.95618867,71.45621017,20.56979685,45709508.0,0.742722796,1.786291374,2458224.005,205.0793312,0.693141933,False
3662637,25.38370294,56.75968529,16.1657349,58553584.0,0.717353707,1.111358987,2457879.328,136.5941323,1.127277524,False
3752432,36.69061375,82.04270649,11.37670239,12380009.0,0.464625135,1.08666122,2458118.021,190.4385077,1.442816527,False
3249865,92.16265485,206.0819612,18.13360828,58144468.0,1.032040783,3.216415144,2457728.843,86.48163642,0.318348195,False
2153349,530.3407233,1185.877909,16.77931308,52828344.0,0.649053947,2.948877463,2458206.487,275.8585538,0.408479013,False
3125003,152.9519353,342.0109247,9.890398554,65464224.0,0.622962049,1.512832738,2457958.881,37.17060234,0.893119937,True
2341050,231.5021222,517.6544822,6.875905371,74256832.0,1.139807876,1.518553605,2458000.149,0.225708237,0.64317331,False
2452334,167.7084622,375.0075218,12.0503907,13170145.0,1.002169173,1.470119237,2458037.685,333.3336921,0.717134091,False
3468527,50.64714588,113.2504611,14.88014325,31344822.0,0.620735503,1.342165809,2458039.069,320.9033499,1.013681148,False
3413165,24.24124811,54.20507863,19.58283272,70818816.0,0.658271518,1.048424088,2457921.578,98.6769153,1.250302103,False
3550129,305.1792326,682.4015094,10.63518507,23955656.0,0.834690574,2.145849024,2458079.108,317.4135378,0.541759734,False
3743902,22.10828104,49.43561926,4.106639958,33975164.0,0.893191121,1.208948592,2458142.801,229.8440389,0.914653714,False
3775156,247.9447841,554.4213918,19.7599874,62210304.0,0.835441199,1.362972961,2458173.245,212.2624993,0.855233685,False
2413216,441.1182,986.3702813,13.10910135,64673916.0,1.145770039,2.137055215,2458186.147,272.9905346,0.468681077,False
3079905,139.4938229,311.9176705,6.817568046,9197361.0,1.069237604,3.145263471,2457688.692,100.4655062,0.322203174,False
2369984,461.9074603,1032.856481,20.12292035,65109844.0,0.743319748,1.343914127,2457865.146,125.1309106,0.924469091,False
3426410,167.7084622,375.0075218,10.46120537,42423776.0,0.496790502,1.318938684,2457968.757,36.16756329,1.139390137,False
3606252,201.6299194,450.8582062,18.68062025,71716536.0,1.045627499,2.347101893,2457780.588,98.1010304,0.446092822,True
3761394,18.38886721,41.1187571,17.53339957,66948060.0,0.776588586,1.1271327,2458127.581,225.1269282,1.061314306,False
2138859,421.2646106,941.9763057,25.05118308,55948736.0,0.736660379,2.410047963,2457826.443,86.92712167,0.49941816,False
3312033,152.9519353,342.0109247,15.23122421,27602444.0,1.015378405,1.298689789,2457457.327,113.3827336,0.79192643,False
3568443,278.3267681,622.3575734,20.66328056,72823856.0,1.281580246,1.902792588,2457945.866,26.80279799,0.490583799,False
3596035,26.58,59.43468684,5.322600393,12594560.0,0.958622972,1.170242899,2458043.489,321.4180854,0.897483799,False
3703372,121.4940408,271.6689341,18.253267,26150712.0,0.835003038,1.285528441,2458123.694,248.7830992,0.902780109,False
2469929,167.7084622,375.0075218,15.23123818,27602432.0,1.015337932,1.298660919,2457911.899,70.16831954,0.791962028,False
3422141,10.10543415,22.59643771,6.803553397,14004746.0,0.778623041,1.49223077,2458147.468,240.2740178,0.814639196,False
3484929,33.46223745,74.82383761,22.19428672,67972936.0,0.849108964,1.601878217,2458125.224,269.3875846,0.72650316,False
2424392,110.8038821,247.7650126,7.608604581,9631403.0,0.794759125,1.412977096,2457989.666,9.206632414,0.849822633,False
3102734,278.3267681,622.3575734,18.85157418,67534872.0,1.050633761,2.391178909,2457957.4,18.8167955,0.436584411,False
3144515,88.01465209,196.8067451,11.00225596,44337056.0,0.69712658,1.451481641,2457844.06,138.4717494,0.885142548,False
3354955,21.11324448,47.21064988,6.418779561,50071516.0,0.705861625,1.073502118,2457920.31,94.18293084,1.174497136,False
3626029,110.8038821,247.7650126,20.75124226,59668472.0,0.562153738,1.246986074,2458122.294,220.4697639,1.14562075,True
3724110,160.160338,358.129403,17.64053264,65105560.0,1.281406246,1.897762692,2458014.375,353.1765938,0.491788827,False
2356991,441.1182,986.3702813,16.50767174,35679916.0,0.983660562,3.224375682,2457678.054,104.1327876,0.322945963,True
3081292,35.03926411,78.35017643,5.326092084,1343800.5,0.907130766,1.249248312,2458200.197,184.1941073,0.880362233,False
3608934,384.1978911,859.0926012,5.606924086,54228084.0,1.216927243,3.502939037,2457476.752,142.3892533,0.271865767,False
3680252,40.23045798,89.95803882,10.6286834,54589948.0,1.070663935,1.317000361,2457824.077,133.3043651,0.755595164,False
3725154,88.01465209,196.8067451,6.898151002,31518710.0,1.187843173,3.41658385,2458531.943,210.051374,0.282153652,False
2136770,211.1324448,472.1064988,16.0610729,14393517.0,1.008123823,2.669229079,2457647.735,139.4542232,0.395317557,False
3753857,30.51792326,68.24015094,6.509155604,46827044.0,0.889044739,1.321990007,2457880.388,101.8451616,0.847921634,False
3422252,101.0543415,225.9643771,3.747270015,47691448.0,1.230952773,3.375966972,2458519.839,213.5855306,0.281924681,False
3266944,20.16299194,45.08582062,5.383319868,23042164.0,0.792547792,1.258706282,2457880.828,113.556222,0.948898768,False
3529624,69.91252322,156.3291544,16.64138682,37263224.0,0.985379883,3.160289252,2457573.805,140.9207214,0.330260862,False
2361538,506.4714588,1132.504611,23.85508128,73239968.0,0.871754894,1.750845044,2458170.148,248.6473618,0.656373438,False
2465617,139.4938229,311.9176705,6.57154128,4913150.0,0.956638716,1.527480742,2457752.165,176.8185663,0.712016983,True
3070801,84.05334021,187.9489824,6.73859225,33412794.0,0.77166857,1.104150326,2457835.579,178.9526449,1.085082371,False
3072273,29.14439045,65.16883822,2.947504385,6109771.0,0.955398912,1.010361563,2457922.194,79.20419557,1.01147038,False
3082923,127.2198785,284.4722965,13.83904903,8720540.0,0.827640942,1.392745936,2458074.749,297.4399748,0.842570188,True
3744322,80.27031673,179.4898848,20.54377478,65746688.0,0.564097258,1.350150602,2457976.318,25.45282715,1.052571998,False
3559843,25.38370294,56.75968529,13.96900459,61398996.0,0.573522546,1.083022951,2457669.157,44.90396579,1.307506978,False
3768018,231.5021222,517.6544822,29.02941476,74137568.0,0.673587488,1.881528941,2457948.607,35.41968328,0.682547729,False
3092356,265.8,594.3468684,6.635364771,39964484.0,1.215496403,4.003090547,2458371.781,273.1794173,0.233840473,False
3409648,305.1792326,682.4015094,31.81349659,63958932.0,0.59392248,1.89332118,2457748.297,179.2346061,0.710675868,False
3771022,26.58,59.43468684,15.05394045,50290708.0,0.881036079,1.19816354,2457916.626,77.98843571,0.92983264,False
2354030,530.3407233,1185.877909,6.966518421,14141745.0,1.077463427,3.620333548,2457444.834,152.1322995,0.273783771,False
3549640,11.60259082,25.94418179,12.02402557,29185414.0,0.677069596,1.055538511,2458032.827,320.4851332,1.22235838,False
3674756,242.4124811,542.0507863,19.05551685,30965718.0,0.791416172,3.570587262,2458088.126,333.1864545,0.305999039,False
3727664,12.72198785,28.44722965,14.03697739,58972468.0,1.029459193,1.465206326,2457797.995,143.2739643,0.707506739,False
3745113,16.0160338,35.8129403,10.9191622,39638592.0,0.676225692,1.079737904,2457861.597,166.4127259,1.198052378,False
3773837,145.5308201,325.4168065,14.78808439,35477068.0,0.741778485,1.181357462,2458071.055,286.2501337,1.045283485,False
3780786,140.9142705,315.0938878,13.94092462,68625304.0,0.761061875,1.437665853,2457888.125,96.08625451,0.855050741,False
2387871,402.3045798,899.5803882,22.08327625,51241496.0,0.840277738,3.361794721,2457799.472,65.05943128,0.323633717,False
3092385,384.1978911,859.0926012,15.39050972,11187230.0,0.794981637,3.642510066,2458296.9,271.6064052,0.2982241,True
3092479,167.7084622,375.0075218,14.53730482,19387520.0,1.036155796,1.511809969,2457942.923,39.4648933,0.685423018,False
3143084,36.69061375,82.04270649,12.59173734,29724434.0,0.785948852,1.182049314,2457851.647,150.3036906,1.009745749,False
3170208,23.15021222,51.76544822,9.076816968,47451108.0,0.624720591,1.312165226,2457951.779,50.38631597,1.034172628,False
3620670,105.8168859,236.6137501,21.94410925,39088676.0,0.387133551,1.159927722,2457877.826,177.7213262,1.44873114,False
3733849,5.815070397,13.0028927,15.97013112,35025420.0,0.646733948,1.17086248,2457881.514,135.3625985,1.137634822,False
3551475,48.36764882,108.1533507,17.6857715,38052756.0,0.558314125,0.999989496,2457912.589,125.984075,1.433081691,False
3691589,160.160338,358.129403,7.806605231,60691420.0,1.162957075,1.869584663,2458295.443,204.3041742,0.527884472,False
3102686,350.3926411,783.5017643,18.48648914,31976346.0,0.486691791,3.716979709,2457769.581,74.690665,0.323449074,False
3604484,31.95618867,71.45621017,10.63373955,12713258.0,0.930403041,1.193794203,2458172.696,204.9470226,0.900444202,False
3608936,253.8370294,567.5968529,10.49173107,24236808.0,0.840196786,3.088615839,2458293.582,255.0829185,0.357978622,True
3781708,15.24596704,34.09101869,26.10416031,71905272.0,0.538872086,1.202300326,2457922.087,95.14235306,1.213350858,False
3102702,183.8886721,411.187571,16.75914123,32238712.0,1.139245793,3.183776582,2458052.132,343.9865259,0.310147184,False
2329390,421.2646106,941.9763057,14.26526336,64552664.0,1.041685461,2.962498681,2458386.609,225.6654057,0.347918887,False
2350713,192.5550782,430.5662442,4.862143062,47063144.0,1.084797724,1.609329802,2457862.625,86.9176448,0.630408186,False
3309287,127.2198785,284.4722965,10.00910331,18743218.0,1.033999246,4.046278014,2458174.36,317.6731051,0.243454578,False
3619732,44.11182,98.63702813,15.69846455,14841221.0,0.408728849,1.088412753,2458066.547,259.4908816,1.521790083,False
2416151,192.5550782,430.5662442,9.00577417,64883708.0,0.771101757,1.452316749,2457990.484,8.422190908,0.840847511,True
2163364,461.9074603,1032.856481,22.21814848,64829132.0,0.861646397,1.869690557,2458133.473,277.8796031,0.617569937,True
3102700,139.4938229,311.9176705,12.45989485,16640310.0,1.000111019,2.005392342,2457685.241,168.6711287,0.535023971,False
3154513,152.9519353,342.0109247,18.20711573,47715988.0,0.635084527,1.262086345,2457644.054,313.5356912,1.066815691,False
3364640,60.89126221,136.1570015,13.45510085,54099712.0,1.072806807,2.633738274,2457802.448,77.37029508,0.390656574,False
3398652,278.3267681,622.3575734,22.22529693,46509160.0,0.812351146,1.46925025,2458111.313,270.3647001,0.808889888,True
3591611,160.160338,358.129403,14.25191158,56166132.0,0.816413755,1.512672274,2458137.97,252.1847744,0.784279335,True
3701710,253.8370294,567.5968529,20.2369992,56519456.0,0.863720904,1.355906572,2458162.837,223.1498705,0.843002629,False
2467352,146.0679643,326.6178974,18.20709452,47715972.0,0.635039087,1.2623636,2457981.511,20.25424047,1.066620191,False
3063789,44.11182,98.63702813,10.27086138,50678060.0,0.507640541,1.301162529,2458049.732,303.582589,1.145940682,False
3102728,183.8886721,411.187571,16.88633972,10052772.0,0.43826721,1.119741138,2457882.777,168.7551905,1.433489106,True
3102762,40.23045798,89.95803882,5.860113784,6414966.0,0.979681623,1.005410915,2458172.58,188.4820622,0.996730922,False
3144532,461.9074603,1032.856481,21.23326137,57887812.0,0.799221262,1.26015534,2457859.986,132.545111,0.943290382,False
3276398,101.0543415,225.9643771,21.07829865,65244200.0,0.723029685,1.194181473,2458044.214,314.0948448,1.050132612,False
3736405,60.89126221,136.1570015,5.944328198,23117336.0,1.097033237,2.86840217,2458399.288,219.2156448,0.353030922,False
2373579,483.6764882,1081.533507,19.67463284,62372936.0,0.968719256,1.925051323,2458056.346,328.3740796,0.566308294,False
3444300,21.11324448,47.21064988,8.044666956,2304286.5,0.803651271,1.407254972,2458181.076,206.8720628,0.84799556,False
2416002,211.1324448,472.1064988,17.53953858,25789422.0,0.396885078,1.353146842,2458056.264,292.851867,1.204148676,False
3114020,242.4124811,542.0507863,11.88656098,36787116.0,1.02314646,3.960473784,2458011.729,357.1863409,0.25057149,False
3720978,231.5021222,517.6544822,12.36267686,73803152.0,1.030656952,1.488130687,2457761.291,166.816501,0.697367554,True
3092114,13.94938229,31.19176705,10.15465998,40005336.0,0.849131518,1.023059717,2458121.114,228.7428869,1.088237672,False
3712472,175.6123185,392.6810818,7.27339124,66504164.0,1.073231677,1.929002646,2457796.873,109.1233281,0.535898065,False
3485263,76.65755735,171.4115092,10.05663467,13560981.0,0.566312298,1.056660737,2458016.457,338.4851438,1.348286266,False
3743123,55.53349116,124.1766613,19.12342959,60963992.0,0.952750694,1.048519927,2457947.68,52.01036219,0.984669164,False
3114037,183.8886721,411.187571,10.24612949,19302166.0,1.112579793,3.614713809,2457630.155,100.4469044,0.271225303,False
3404494,38.41978911,85.90926012,13.23791981,36195692.0,0.634562688,1.006612615,2457923.392,102.2392495,1.325917821,False
3684008,152.9519353,342.0109247,26.32594649,60445988.0,0.811504136,2.073325675,2458075.09,317.5623087,0.568943017,False
3768016,63.76097899,142.5738833,9.77214846,69044416.0,0.538078039,2.06276105,2457861.406,92.44565546,0.664628318,False
2334412,242.4124811,542.0507863,7.587485281,47519616.0,1.191737557,1.306799777,2458239.782,191.0997192,0.705862813,False
2366470,350.3926411,783.5017643,11.92001651,45851456.0,1.022035266,1.825774753,2457836.66,95.03939146,0.580072861,False
3117427,35.03926411,78.35017643,10.28610229,465270.4688,0.586268102,1.255377237,2458079.805,271.5412878,1.11542422,False
3645650,42.12646106,94.19763057,6.959490326,52324968.0,1.108321432,1.344979245,2458004.911,356.7996693,0.725475749,False
3729843,96.50614696,215.7943048,22.19571545,43621872.0,0.809874428,3.137983377,2458376.429,226.3980778,0.355391319,False
3150768,33.46223745,74.82383761,14.6636972,58931312.0,0.908124872,1.007327014,2458035.741,322.941791,1.051579706,False
2191094,253.8370294,567.5968529,23.87306379,11726606.0,0.758039622,3.471198855,2458011.939,356.3337181,0.320520495,False
3117468,84.05334021,187.9489824,14.36361978,6134378.0,0.531080191,1.445767513,2458025.545,334.8809574,1.002973015,False
3072196,33.46223745,74.82383761,7.29726439,11857280.0,0.932457273,1.045889769,2457858.76,141.9998844,1.00183304,False
3634614,24.24124811,54.20507863,9.007718022,27974464.0,0.575564818,1.125091993,2457916.904,105.0769572,1.256967484,False
3092296,36.69061375,82.04270649,6.439325187,7239851.5,0.837333187,1.176031959,2457825.358,170.9055417,0.975809963,False
3601557,63.76097899,142.5738833,13.16235186,43957680.0,1.013638181,1.814490878,2457921.272,46.43860893,0.586138476,False
3772698,189.7382875,424.2677089,18.98807954,56968096.0,1.111782418,2.213668417,2457922.498,35.85729547,0.459698694,False
3752903,92.16265485,206.0819612,11.1215463,31344412.0,0.634982337,1.273848785,2458048.941,308.7948102,1.05705554,False
3125003,152.9519353,342.0109247,15.31665483,11794832.0,0.622962049,1.512832738,2457958.881,37.17060234,0.893119937,True
3144153,221.0828104,494.3561926,16.57231279,69021056.0,0.611876222,1.298399834,2457842.447,315.7101402,1.05585643,False
2480922,211.1324448,472.1064988,16.57231854,69021064.0,0.611896093,1.298326108,2457842.446,166.8895097,1.055901082,False
3549392,506.4714588,1132.504611,26.01101826,72517488.0,0.817686096,2.580097935,2458002.41,359.1497432,0.445097763,True
3634185,231.5021222,517.6544822,18.71364276,65989308.0,0.959219989,1.533610025,2458068.314,311.9682747,0.708288304,True
3713268,133.2155667,297.8790628,15.63529742,56217444.0,0.497894099,1.417629077,2457992.45,8.464535611,1.051521002,False
3768016,63.76097899,142.5738833,16.01131427,59553232.0,0.538078039,2.06276105,2457861.406,92.44565546,0.664628318,False
3774009,61.6247225,137.7970686,9.997334725,22550710.0,1.092307993,1.719746192,2457882.4,69.81731119,0.59117157,False
2363267,278.3267681,622.3575734,12.28489952,24876902.0,0.80661435,1.898799455,2458208.929,229.4257628,0.626467456,False
3020976,116.0259082,259.4418179,17.79985168,11560949.0,0.688233141,1.923847165,2457793.614,136.6154476,0.660342546,True
3068066,16.77084622,37.50075218,12.01646131,41197432.0,0.810797362,1.069834358,2458158.651,189.0511122,1.080919699,False
3333489,96.50614696,215.7943048,9.059095438,50080680.0,0.64280846,1.798876822,2458239.8,185.1530869,0.730658666,False
3614397,152.9519353,342.0109247,19.21676715,38935700.0,0.914306949,1.40589631,2457921.37,62.41677262,0.788787498,True
3519519,21.11324448,47.21064988,10.93347241,37065352.0,0.749315727,1.107402247,2458150.963,194.2092692,1.101869482,False
3691354,21.11324448,47.21064988,6.332631147,17834808.0,0.997154572,1.265808651,2458178.564,214.1823512,0.818903681,False
3120890,319.5618867,714.5621017,19.06431458,71402736.0,1.102492806,2.580436988,2457989.088,285.6172336,0.39441998,False
3746620,55.53349116,124.1766613,26.35527339,67183216.0,0.495692615,1.281785955,2457983.336,20.19085697,1.176366118,False
3455099,11.08038821,24.77650126,9.004687066,42973840.0,1.001988222,1.488207036,2457994.096,4.543200222,0.709412709,False
2488580,319.5618867,714.5621017,19.06431461,71402736.0,1.102461433,2.580166028,2457989.102,4.496313528,0.394468553,False
